# Benchmark Method: selfish
# Compute-Cycle Duration: 1000 usec
# Number of Cycles/Detours: 100000
# Sysname : Linux
# Nodename: tcn449.local.snellius.surf.nl
# Release : 4.18.0-372.80.1.el8_6.x86_64
# Version : #1 SMP Fri Nov 3 14:30:16 EDT 2023
# Machine : Linux
# Selfish Benchmark
# Minimal cycle length [ns]: 38.998343 
# Number of iterations (recorded+unrecorded): 1022762237 
# Threshold: [% minimal cycle length]: 900 
# 
# Time [ns]	selfish duration [ns]
1065954608.59	2575.89
1066954609.10	2996.87
1067954539.61	2485.89
1068954610.12	2795.88
1069954500.63	2804.88
1070954429.15	3256.86
1071954490.65	2375.90
1072954430.17	2837.88
1073954361.68	2104.91
1074954252.19	3516.85
1075954272.70	2294.90
1076954182.22	2144.91
1077954222.73	1964.92
1078954133.24	3467.85
1079954103.75	2144.91
1080954004.26	1543.93
1081953953.78	2595.89
1082953984.29	3046.87
1083953954.80	1513.94
1084953825.31	2104.91
1085953815.82	2124.91
1086953866.33	2785.88
1087061291.77	1703.93
1087953806.84	4939.79
1088953626.36	1733.93
1089953756.86	1503.94
1090953657.38	1503.94
1091953567.89	1503.94
1092953618.40	2535.89
1093953437.92	3537.85
1094953418.43	2335.90
1095953328.94	3617.85
1096953409.45	2044.91
1097953399.96	3376.86
1098953259.48	2165.91
1099953299.98	1543.93
1100953240.50	1854.92
1101953171.01	2835.88
1102953121.52	3096.87
